,device_brand,os,screen_size,4g,5g,rear_camera_mp,front_camera_mp,internal_memory,ram,battery,weight,days_used,normalized_used_price,normalized_new_price,year_2014,year_2015,year_2016,year_2017,year_2018,year_2019,year_2020
1683,13,0,10.34,1,0,8.0,1.3,32.0,4.0,2540.0,133.2,970,4.305415532,5.006560336,0,0,0,0,0,0,0
1684,13,0,10.29,1,0,5.0,1.3,16.0,4.0,2460.0,126.0,910,4.236711804,5.308465698,0,0,0,0,0,0,0
1685,13,0,10.24,1,0,5.0,1.3,32.0,4.0,2150.0,131.0,646,3.911822985,5.400873955,0,0,0,0,0,0,0
1686,13,0,12.83,1,0,13.0,2.1,16.0,4.0,3140.0,172.0,733,4.80811103,5.990789319,0,0,0,0,0,0,0
1687,13,0,10.24,0,0,8.0,0.3,16.0,4.0,2460.0,115.5,644,3.850785696,5.01535746,0,0,0,0,0,0,0
1688,13,0,10.24,0,0,8.0,0.3,16.0,4.0,2460.0,118.0,565,3.746676553,5.199380619,0,0,0,0,0,0,0
1689,13,0,10.16,0,0,5.0,1.3,16.0,4.0,1700.0,100.0,723,3.911222685,4.786074072,0,0,0,0,0,0,0
1690,13,0,10.16,0,0,5.0,1.3,16.0,4.0,1700.0,103.3,1057,3.278276168,4.954770161,0,0,0,0,0,0,0
1691,13,0,7.67,0,0,3.15,1.3,16.0,4.0,1540.0,110.0,810,3.702782359,4.509979999,0,0,0,0,0,0,0
1692,13,0,7.67,0,0,3.15,1.3,16.0,4.0,1540.0,107.0,1054,3.403527997,4.498697941,0,0,0,0,0,0,0
1693,13,0,7.62,0,0,2.0,1.3,16.0,4.0,1540.0,105.0,631,3.280159053,4.063885355,0,0,0,0,0,0,0
1694,13,1,5.13,0,0,1.3,1.3,16.0,4.0,1700.0,92.0,766,2.945491057,3.664330581,0,0,0,0,0,0,0
1695,13,1,5.13,0,0,1.3,1.3,128.0,4.0,1500.0,97.0,564,3.940999114,4.50335892,0,0,0,0,0,0,0
1696,16,0,13.84,1,0,13.0,13.0,32.0,4.0,3000.0,150.0,635,4.515901718,4.700298531,0,0,0,0,1,0,0
1697,16,0,13.84,1,0,13.0,8.0,16.0,4.0,3000.0,150.0,698,4.164803026,4.490993141,0,0,0,0,1,0,0
1698,16,0,15.24,1,0,13.0,8.0,64.0,4.0,3600.0,168.0,605,4.608265391,5.299566586,0,0,0,0,1,0,0
1699,16,0,15.29,1,0,13.0,20.0,128.0,4.0,3210.0,160.0,653,4.727830199,5.296014717,0,0,0,0,1,0,0
1700,16,0,12.88,1,0,13.0,5.0,64.0,4.0,3100.0,159.0,712,4.529476342,5.000248201,0,0,0,0,1,0,0
1701,16,0,12.88,1,0,13.0,5.0,32.0,4.0,3200.0,145.0,606,4.266054458,4.601764393,0,0,0,0,1,0,0
1702,16,0,15.24,1,0,13.0,20.0,64.0,4.0,3100.0,154.0,726,4.979007019,5.701880667,0,0,0,0,1,0,0
1703,16,0,15.24,1,0,13.0,20.0,128.0,4.0,3010.0,152.0,576,4.68914362,6.012369508,0,0,0,0,1,0,0
1704,16,0,15.37,1,0,13.0,20.0,256.0,4.0,3570.0,182.0,513,4.936486295,6.17674007,0,0,0,0,1,0,0
1705,16,0,13.84,1,0,13.0,8.0,16.0,4.0,3070.0,140.0,564,4.463030419,4.941070831,0,0,0,0,1,0,0
1706,16,0,12.88,1,0,13.0,8.0,32.0,4.0,3300.0,145.0,520,4.194039056,4.864992762,0,0,0,0,1,0,0
1707,16,0,15.11,1,0,13.0,20.0,64.0,4.0,3500.0,177.0,530,4.660604893,6.175347384,0,0,0,0,1,0,0
1708,16,0,13.87,1,0,13.0,20.0,64.0,4.0,3000.0,152.0,588,4.543081994,5.991264527,0,0,0,0,1,0,0
1709,16,0,13.87,1,0,12.0,20.0,64.0,4.0,3000.0,145.0,722,4.994980054,5.483842121,0,0,0,0,1,0,0
1710,16,0,15.21,1,0,13.0,8.0,64.0,4.0,3360.0,160.0,637,4.825670246,5.62948987,0,0,0,0,1,0,0
1711,16,0,12.88,1,0,16.0,8.0,32.0,4.0,3000.0,160.0,675,4.434856248,5.003677814,0,0,0,0,1,0,0
1712,16,0,12.75,1,0,13.0,8.0,32.0,4.0,3070.0,143.0,764,4.293195421,4.871756295,0,0,0,1,0,0,0
1713,16,0,12.83,1,0,12.5,16.0,16.0,4.0,4000.0,173.0,786,4.537426534,5.144524956,0,0,0,1,0,0,0
1714,16,0,12.88,1,0,12.0,16.0,64.0,4.0,3500.0,170.0,848,5.202687136,6.214668097,0,0,0,1,0,0,0
1715,16,0,12.75,1,0,12.0,16.0,64.0,4.0,3000.0,163.0,785,5.010768619,5.992014396,0,0,0,1,0,0,0
1716,16,0,12.7,1,0,8.0,5.0,16.0,4.0,3235.0,135.0,801,3.947969132,4.935768059,0,0,0,1,0,0,0
1717,16,0,12.83,1,0,13.0,8.0,64.0,4.0,3400.0,155.0,650,4.374876131,5.346964663,0,0,0,1,0,0,0
1718,16,0,12.75,1,0,13.0,5.0,16.0,4.0,3000.0,143.0,606,4.071417058,4.862057943,0,0,0,1,0,0,0
1719,16,0,12.83,1,0,13.0,5.0,16.0,4.0,3060.0,175.0,789,4.508108473,5.246181612,0,0,1,0,0,0,0
1720,16,0,12.88,1,0,12.0,5.0,64.0,4.0,3400.0,158.0,762,5.127825562,6.311226513,0,0,1,0,0,0,0
1721,16,0,12.83,1,0,16.0,5.0,16.0,4.0,3150.0,149.0,718,4.30662937,5.236441963,0,0,1,0,0,0,0
1722,16,0,12.7,1,0,13.0,5.0,32.0,4.0,2760.0,139.0,908,4.065430552,5.076485455,0,0,1,0,0,0,0
1723,16,0,12.83,1,0,13.0,5.0,32.0,4.0,3260.0,158.0,1054,4.156693187,5.242804657,0,0,1,0,0,0,0
1724,16,0,12.75,1,0,12.0,5.0,64.0,4.0,3060.0,163.0,1084,5.122236297,6.062272437,0,0,1,0,0,0,0
1725,16,0,12.75,1,0,13.0,5.0,32.0,4.0,3060.0,138.0,931,4.195395806,4.796946902,0,0,1,0,0,0,0
1726,16,0,15.24,1,0,13.0,5.0,64.0,4.0,3060.0,189.0,757,4.814539304,5.599532453,0,0,1,0,0,0,0
1727,16,0,12.83,1,0,13.0,5.0,32.0,4.0,3060.0,172.0,704,4.565805462,5.397845909,0,0,1,0,0,0,0
1728,16,0,12.83,1,0,12.0,5.0,32.0,4.0,3060.0,155.0,606,4.457134107,5.697898531,0,0,1,0,0,0,0
1729,16,0,12.7,1,0,13.0,5.0,32.0,4.0,3060.0,138.0,789,4.151512235,4.784069226,0,0,1,0,0,0,0
1730,16,0,12.7,1,0,13.0,5.0,32.0,4.0,3060.0,132.0,869,4.104129863,4.864066907,0,0,1,0,0,0,0
1731,16,0,12.75,1,0,21.0,5.0,32.0,4.0,2560.0,160.0,1063,4.923696642,6.014717099,0,0,1,0,0,0,0
1732,16,0,12.83,1,0,13.0,5.0,32.0,4.0,3060.0,163.0,959,4.55902153,5.195398313,0,0,1,0,0,0,0
1733,16,0,12.83,1,0,13.0,5.0,16.0,4.0,3140.0,149.0,966,4.428074948,5.14107859,0,1,0,0,0,0,0
1734,16,0,12.88,1,0,21.0,5.0,32.0,4.0,3050.0,168.0,752,4.846546506,5.963296527,0,1,0,0,0,0,0
1735,16,0,12.7,1,0,13.0,5.0,16.0,4.0,3095.0,131.0,791,4.01259206,4.860122434,0,1,0,0,0,0,0
1736,16,0,12.83,1,0,20.7,5.0,16.0,4.0,3150.0,149.0,944,4.794219064,5.341137364,0,1,0,0,0,0,0
1737,16,0,12.83,1,0,13.0,5.0,16.0,4.0,3095.0,149.0,725,4.568609931,5.304050898,0,1,0,0,0,0,0
1738,16,0,12.7,1,0,13.0,5.0,32.0,4.0,2500.0,128.0,629,4.388505601,4.604169686,0,1,0,0,0,0,0
1739,16,0,12.73,0,0,8.0,2.0,16.0,4.0,2400.0,143.0,878,4.688959712,5.914502506,0,0,0,0,0,0,0
1740,17,0,12.7,1,0,8.0,5.0,16.0,4.0,4000.0,151.0,664,4.217004575,4.608962984,0,0,0,1,0,0,0
1741,17,0,12.83,1,0,13.0,5.0,32.0,4.0,4000.0,162.0,607,4.427716761,4.948334268,0,0,0,1,0,0,0
1742,17,0,10.16,1,0,2.0,0.3,16.0,4.0,1300.0,120.0,645,3.122364924,3.907412393,0,0,0,1,0,0,0
1743,17,0,12.83,1,0,13.0,13.0,128.0,4.0,3200.0,164.0,879,4.797607077,5.885270351,0,0,0,1,0,0,0
1744,17,0,10.29,1,0,5.0,2.0,32.0,4.0,1800.0,140.0,742,3.886089623,4.084462562,0,0,0,1,0,0,0
1745,17,0,12.83,1,0,8.0,5.0,32.0,4.0,3000.0,151.0,859,4.019980147,4.619960271,0,0,0,1,0,0,0
1746,17,0,12.7,1,0,8.0,2.0,32.0,4.0,4000.0,151.0,868,3.971234865,4.510969391,0,0,0,1,0,0,0
1747,17,0,10.29,1,0,5.0,2.0,32.0,4.0,1800.0,151.0,808,3.804660487,4.38152651,0,0,0,1,0,0,0
1748,17,0,10.29,1,0,5.0,2.0,32.0,4.0,1800.0,156.0,901,3.798182189,4.257738109,0,0,1,0,0,0,0
1749,17,0,10.16,1,0,5.0,2.0,32.0,4.0,1600.0,159.0,564,3.831680253,4.084462562,0,0,1,0,0,0,0
1750,17,0,12.7,1,0,5.0,2.0,32.0,4.0,2000.0,165.0,958,4.050392675,4.277360322,0,0,1,0,0,0,0
1751,17,0,12.7,1,0,8.0,5.0,16.0,4.0,2000.0,151.0,562,3.948162052,4.374624305,0,0,1,0,0,0,0
1752,17,0,15.24,1,0,8.0,5.0,32.0,4.0,3000.0,159.0,883,4.032823706,4.601362948,0,0,1,0,0,0,0
1753,17,0,12.7,0,0,5.0,2.0,32.0,4.0,2000.0,159.0,1026,3.71210758,3.90459549,0,0,1,0,0,0,0
1754,17,0,12.83,0,0,8.0,5.0,32.0,4.0,2500.0,159.0,999,4.182660643,4.272490748,0,0,1,0,0,0,0
1755,17,0,12.7,1,0,13.0,5.0,16.0,4.0,2500.0,159.0,617,4.296060166,4.606669062,0,0,1,0,0,0,0
1756,17,0,10.29,1,0,5.0,5.0,32.0,4.0,1750.0,159.0,962,3.909820582,4.615912283,0,0,1,0,0,0,0
1757,17,0,12.83,0,0,8.0,5.0,16.0,4.0,2500.0,159.0,1073,4.148674907,4.380650688,0,0,1,0,0,0,0
1758,17,0,12.83,1,0,13.0,5.0,16.0,4.0,3000.0,159.0,683,4.564035643,5.186211933,0,0,1,0,0,0,0
1759,17,0,12.83,1,0,13.0,8.0,32.0,4.0,3000.0,162.0,736,4.44370952,4.508438997,0,0,1,0,0,0,0
1760,17,0,12.7,0,0,5.0,2.0,32.0,4.0,3000.0,143.0,750,4.325985244,5.132085671,0,1,0,0,0,0,0
1761,17,0,12.7,1,0,13.0,5.0,16.0,4.0,2100.0,128.0,992,4.11887456,4.857328702,0,1,0,0,0,0,0
1762,17,0,12.83,1,0,13.0,5.0,16.0,4.0,2500.0,145.0,1031,4.429387206,5.007831367,0,1,0,0,0,0,0
1763,17,0,10.34,1,0,8.0,5.0,32.0,4.0,2000.0,143.0,704,4.037950562,4.506785284,0,1,0,0,0,0,0
1764,17,0,12.7,0,0,13.0,5.0,16.0,4.0,2500.0,143.0,725,4.378144107,4.802051894,0,1,0,0,0,0,0
1765,17,0,12.7,1,0,8.0,2.0,16.0,4.0,2000.0,155.0,567,3.965374181,4.07090533,0,1,0,0,0,0,0
1766,17,0,12.75,1,0,13.0,5.0,16.0,4.0,2900.0,143.0,747,4.477109516,5.122772794,0,1,0,0,0,0,0
1767,17,0,12.83,0,0,13.0,5.0,32.0,4.0,2820.0,143.0,925,4.401829262,5.016816153,0,1,0,0,0,0,0
1768,17,0,12.7,0,0,13.0,2.0,32.0,4.0,2500.0,135.0,669,3.993234261,4.50313746,0,1,0,0,0,0,0
1769,17,0,7.75,0,0,1.3,0.3,16.0,4.0,1200.0,143.0,731,3.189652966,3.67478053,0,1,0,0,0,0,0
1770,17,0,12.7,0,0,8.0,5.0,32.0,4.0,2800.0,144.0,1014,4.348728349,4.790985632,0,1,0,0,0,0,0
1771,17,0,10.36,1,0,8.0,5.0,16.0,4.0,2000.0,97.0,898,4.573473099,5.524376663,0,1,0,0,0,0,0
1772,17,0,20.32,0,0,5.0,2.0,32.0,4.0,4000.0,143.0,625,3.829293358,4.882119872,0,1,0,0,0,0,0
1773,17,0,12.7,1,0,13.0,5.0,16.0,4.0,2260.0,143.0,794,4.169761202,5.437513932,0,1,0,0,0,0,0
1774,17,0,10.29,0,0,5.0,2.0,32.0,4.0,1700.0,136.0,624,3.58850648,4.513931706,0,1,0,0,0,0,0
1775,17,0,15.24,0,0,8.0,2.0,32.0,4.0,3000.0,143.0,675,4.249637447,4.93842296,0,1,0,0,0,0,0
1776,17,0,12.7,0,0,13.0,5.0,16.0,4.0,2400.0,143.0,810,4.437934267,5.007229501,0,1,0,0,0,0,0
1777,17,0,10.34,0,0,8.0,2.0,32.0,4.0,2000.0,143.0,1064,3.817492522,4.704291277,0,1,0,0,0,0,0
1778,17,0,12.83,0,0,5.0,0.3,32.0,4.0,2820.0,143.0,601,3.860940215,4.690338198,0,1,0,0,0,0,0
1779,17,0,10.34,0,0,8.0,2.0,32.0,4.0,2000.0,134.0,901,3.969348072,4.229749199,0,1,0,0,0,0,0
1780,17,0,10.16,0,0,0.3,0.3,16.0,4.0,1200.0,123.0,734,3.341447377,4.110217911,0,1,0,0,0,0,0
1781,17,0,12.7,0,0,8.0,2.0,32.0,4.0,3000.0,170.0,957,4.140273494,4.852342715,0,1,0,0,0,0,0
1782,17,0,10.16,0,0,2.0,0.3,16.0,4.0,1450.0,143.0,740,3.451890496,4.096176217,0,1,0,0,0,0,0
1783,17,0,12.7,0,0,5.0,0.3,16.0,4.0,1800.0,143.0,801,3.711863291,4.378018613,0,1,0,0,0,0,0
1784,17,0,10.29,0,0,5.0,0.3,32.0,4.0,1700.0,143.0,667,3.626738058,4.495690085,0,1,0,0,0,0,0
1785,17,0,10.16,0,0,2.0,0.3,16.0,4.0,1300.0,146.5,1052,3.444895237,4.071928523,1,0,0,0,0,0,0
1786,17,0,10.29,0,0,8.0,2.0,32.0,4.0,2000.0,138.0,798,4.021953065,4.584559232,0,1,0,0,0,0,0
1787,17,0,20.32,0,0,5.0,2.0,32.0,4.0,4400.0,310.5,604,4.580775029,5.006225586,0,1,0,0,0,0,0
1788,17,0,17.78,0,0,5.0,0.3,32.0,4.0,3200.0,306.0,981,4.286478927,4.486724431,0,1,0,0,0,0,0
1789,17,0,10.34,0,0,13.0,13.0,16.0,4.0,2300.0,138.0,575,4.71088064,5.47884565,1,0,0,0,0,0,0
1790,17,0,12.7,0,0,8.0,2.0,32.0,4.0,3000.0,143.0,954,3.875359021,5.011235114,0,1,0,0,0,0,0
1791,17,0,10.34,0,0,8.0,5.0,32.0,4.0,2000.0,123.0,672,4.091674334,5.005689752,1,0,0,0,0,0,0
1792,17,0,10.29,0,0,5.0,2.0,16.0,4.0,1700.0,136.0,920,3.425889994,4.368561384,1,0,0,0,0,0,0
1793,17,0,12.7,0,0,13.0,5.0,32.0,4.0,2500.0,146.5,871,4.213016092,5.137502866,1,0,0,0,0,0,0
1794,17,0,10.16,0,0,2.0,0.3,16.0,4.0,2000.0,146.5,1032,3.577947893,4.23757873,1,0,0,0,0,0,0
1795,17,0,12.83,0,0,8.0,2.0,32.0,4.0,2350.0,146.0,1066,4.343935284,4.934761662,1,0,0,0,0,0,0
1796,17,0,12.7,0,0,8.0,2.0,32.0,4.0,2000.0,138.0,1054,3.819249605,5.134032172,1,0,0,0,0,0,0
1797,17,0,10.16,0,0,5.0,0.3,16.0,4.0,1750.0,146.5,1050,3.629394807,4.503026712,1,0,0,0,0,0,0
1798,17,0,12.83,0,0,16.0,5.0,32.0,4.0,2300.0,146.5,756,4.812428228,5.710791189,1,0,0,0,0,0,0
1799,17,2,12.7,0,0,8.0,2.0,32.0,4.0,2000.0,146.5,668,3.891820298,4.800819203,1,0,0,0,0,0,0
1800,17,2,10.16,0,0,5.0,0.3,32.0,4.0,1500.0,146.5,855,3.749033377,4.366151286,1,0,0,0,0,0,0
1801,17,0,10.16,0,0,2.0,0.3,16.0,4.0,2100.0,146.5,730,3.526360525,4.072098953,1,0,0,0,0,0,0
1802,17,0,10.34,0,0,5.0,2.0,16.0,4.0,2000.0,158.0,797,3.854817532,4.500476115,1,0,0,0,0,0,0
1803,17,0,12.7,0,0,5.0,0.3,16.0,4.0,1900.0,180.0,759,3.677565694,4.506012614,1,0,0,0,0,0,0
1804,17,1,5.28,0,0,0.3,2.0,16.0,4.0,3000.0,146.5,664,2.351375257,2.989211057,1,0,0,0,0,0,0
1805,17,0,12.7,0,0,8.0,2.0,16.0,4.0,2000.0,159.0,791,4.178379291,4.805413517,1,0,0,0,0,0,0
1806,17,0,12.7,0,0,8.0,2.0,16.0,4.0,2000.0,168.0,584,4.057334737,4.71115051,1,0,0,0,0,0,0
1807,17,0,15.24,0,0,5.0,0.3,32.0,4.0,2500.0,202.0,653,3.769998505,4.621437158,1,0,0,0,0,0,0
1808,17,0,10.16,0,0,2.0,0.3,512.0,0.25,1600.0,146.5,930,3.054944133,3.903587527,1,0,0,0,0,0,0
1809,17,1,5.18,0,0,0.3,0.3,16.0,4.0,2800.0,260.0,1037,2.383242996,2.949688335,0,0,0,0,0,0,0
1810,17,1,5.16,0,0,0.3,0.3,16.0,4.0,1800.0,118.0,868,2.753023567,2.940747965,0,0,0,0,0,0,0
1811,17,0,12.7,0,0,8.0,2.0,16.0,4.0,1900.0,146.5,633,3.898532415,5.240370407,1,0,0,0,0,0,0
1812,17,0,7.75,0,0,1.3,2.0,512.0,0.25,1500.0,146.5,876,2.96784707,3.899342952,1,0,0,0,0,0,0
1813,17,0,12.7,0,0,16.0,8.0,32.0,4.0,2350.0,154.0,888,4.509649984,5.47884565,1,0,0,0,0,0,0
1814,17,0,10.34,0,0,8.0,5.0,16.0,4.0,1800.0,110.0,883,3.958333908,5.141312618,1,0,0,0,0,0,0
1815,17,0,10.29,0,0,5.0,5.0,16.0,4.0,1800.0,147.0,635,3.715764783,4.600459106,1,0,0,0,0,0,0
1816,17,0,15.24,0,0,8.0,5.0,16.0,4.0,2450.0,180.0,983,4.172385267,5.127469732,1,0,0,0,0,0,0
1817,17,0,12.7,0,0,8.0,2.0,16.0,4.0,2000.0,147.0,613,4.285240366,5.007630785,0,0,0,0,0,0,0
1818,17,0,10.16,0,0,2.0,0.3,512.0,0.25,1500.0,118.0,1015,3.205587931,4.097506226,0,0,0,0,0,0,0
1819,17,0,12.7,0,0,5.0,0.3,16.0,4.0,3000.0,118.0,769,3.592093185,4.506012614,0,0,0,0,0,0,0
1820,17,0,12.7,0,0,12.0,2.0,16.0,4.0,2000.0,118.0,692,4.154027564,5.187832633,0,0,0,0,0,0,0
1821,17,0,12.7,0,0,13.0,5.0,16.0,4.0,2000.0,118.0,723,4.546693256,5.483343596,0,0,0,0,0,0,0
1822,17,0,20.32,0,0,5.0,2.0,16.0,4.0,4800.0,118.0,1032,4.344324767,5.143941661,0,0,0,0,0,0,0
1823,17,0,10.29,0,0,5.0,0.3,16.0,4.0,1500.0,118.0,793,3.654029177,4.505239347,0,0,0,0,0,0,0
1824,17,0,10.29,0,0,2.0,0.3,16.0,4.0,1850.0,118.0,577,3.248046202,4.098336583,0,0,0,0,0,0,0
1825,17,0,12.88,0,0,12.0,5.0,16.0,4.0,2600.0,220.0,1047,4.447580265,5.436120871,0,0,0,0,0,0,0
1826,17,0,12.7,0,0,5.0,0.3,16.0,4.0,2000.0,118.0,781,3.845883203,4.694919478,0,0,0,0,0,0,0
1827,17,0,12.7,0,0,13.0,5.0,16.0,4.0,2000.0,158.0,965,4.023922098,5.429214041,0,0,0,0,0,0,0
1828,17,0,10.29,0,0,5.0,0.3,16.0,4.0,1800.0,118.0,956,3.747619949,4.706010501,0,0,0,0,0,0,0
1829,17,0,12.7,0,0,8.0,2.0,16.0,4.0,2000.0,164.0,823,4.058199116,5.191010514,0,0,0,0,0,0,0
1830,17,1,5.28,0,0,0.3,0.3,16.0,4.0,2000.0,108.0,603,2.715356776,3.003204288,0,0,0,0,0,0,0
1831,17,1,5.28,0,0,0.3,0.3,16.0,4.0,2000.0,98.6,748,2.346601978,3.020424886,0,0,0,0,0,0,0
1832,17,1,5.23,0,0,0.3,0.3,16.0,4.0,2000.0,118.0,596,2.714694744,2.955430977,0,0,0,0,0,0,0
1833,17,1,5.18,0,0,0.3,0.3,16.0,4.0,2000.0,118.0,694,2.691243083,3.045474365,0,0,0,0,0,0,0
1834,17,1,5.13,0,0,0.3,0.3,16.0,4.0,2000.0,118.0,1016,2.935982269,3.725693427,0,0,0,0,0,0,0
1835,17,1,5.28,0,0,0.3,0.3,16.0,4.0,2000.0,92.0,946,2.267993648,3.406848053,0,0,0,0,0,0,0
1836,17,0,12.78,0,0,8.0,2.0,16.0,4.0,2100.0,168.0,780,4.249780131,5.248706866,0,0,0,0,0,0,0
1837,17,0,17.78,0,0,2.0,0.3,16.0,4.0,3000.0,370.0,706,4.336375289,4.865455368,0,0,0,0,0,0,0
1838,17,0,17.78,0,0,2.0,0.3,16.0,4.0,3000.0,323.0,726,4.242045918,4.79974964,0,0,0,0,0,0,0
1839,17,0,17.78,0,0,2.0,0.3,16.0,4.0,2000.0,118.0,645,3.742894042,4.58394655,0,0,0,0,0,0,0
1840,17,0,12.7,0,0,3.15,0.3,16.0,4.0,2000.0,186.0,1025,3.867443962,4.49635928,0,0,0,0,0,0,0
1841,17,0,10.29,0,0,5.0,0.3,16.0,4.0,2000.0,149.1,969,3.969348072,4.774659764,0,0,0,0,0,0,0
1842,17,0,7.75,0,0,3.15,0.3,16.0,4.0,2000.0,109.0,833,3.134624272,4.237145361,0,0,0,0,0,0,0
1843,17,0,7.75,0,0,2.0,0.3,512.0,0.25,1500.0,118.0,1008,3.137665769,4.217004575,0,0,0,0,0,0,0
1844,17,0,12.7,0,0,5.0,0.3,16.0,4.0,2000.0,118.0,667,3.839022113,5.011901159,0,0,0,0,0,0,0
1845,17,0,12.7,0,0,8.0,2.0,16.0,4.0,2000.0,156.0,669,3.814189645,5.431930006,0,0,0,0,0,0,0
1846,17,0,10.08,0,0,3.15,0.3,1024.0,4.0,1450.0,118.0,836,3.437207819,4.503912354,0,0,0,0,0,0,0
1847,18,2,12.7,1,0,8.0,5.0,16.0,4.0,2000.0,122.0,961,4.033532423,5.008900457,0,0,1,0,0,0,0
1848,18,2,12.88,1,0,20.0,5.0,32.0,4.0,3340.0,165.0,931,4.959552504,5.85555891,0,1,0,0,0,0,0
1849,18,2,12.88,1,0,20.0,5.0,32.0,4.0,3340.0,165.0,820,4.910151756,5.853494748,0,1,0,0,0,0,0
1850,18,2,12.75,1,0,20.0,5.0,32.0,4.0,3000.0,150.0,692,4.844738116,5.632358078,0,1,0,0,0,0,0
1851,18,2,12.75,1,0,20.0,5.0,32.0,4.0,3000.0,150.0,751,4.684443367,5.635896134,0,1,0,0,0,0,0
1852,18,2,10.34,1,0,5.0,2.0,32.0,4.0,2100.0,141.9,790,3.818591061,4.498364182,0,1,0,0,0,0,0
1853,18,2,12.7,0,0,8.0,5.0,32.0,4.0,2200.0,152.0,965,3.964615456,4.611847841,0,1,0,0,0,0,0
1854,18,2,10.16,0,0,2.0,0.3,32.0,4.0,1500.0,127.9,890,3.385745277,4.237145361,0,1,0,0,0,0,0
1855,18,2,12.88,1,0,13.0,5.0,32.0,4.0,3000.0,171.0,823,4.428671642,5.306335138,0,1,0,0,0,0,0
1856,18,2,12.88,1,0,13.0,5.0,32.0,4.0,3000.0,171.0,956,4.195245147,5.297116646,0,1,0,0,0,0,0
1857,18,2,12.88,0,0,13.0,5.0,32.0,4.0,3000.0,171.0,949,4.249352018,5.130785895,0,1,0,0,0,0,0
1858,18,2,12.88,0,0,13.0,5.0,32.0,4.0,3000.0,171.0,937,4.458408805,5.143474781,0,1,0,0,0,0,0
1859,18,2,12.7,1,0,8.0,1.0,32.0,4.0,2500.0,145.0,874,4.248066579,5.019661105,0,1,0,0,0,0,0
1860,18,2,12.7,1,0,8.0,1.0,32.0,4.0,2500.0,145.0,564,4.277499105,4.786741461,0,1,0,0,0,0,0
1861,18,2,12.7,0,0,8.0,1.0,32.0,4.0,2500.0,145.0,1017,4.387884444,5.132970914,0,1,0,0,0,0,0
1862,18,2,10.16,0,0,5.0,0.3,32.0,4.0,1560.0,136.3,1083,3.805773206,4.509870006,0,1,0,0,0,0,0
1863,18,2,10.16,0,0,5.0,0.3,32.0,4.0,1560.0,136.3,696,3.682358237,4.489871562,0,1,0,0,0,0,0
1864,18,2,10.16,0,0,2.0,0.3,32.0,4.0,1560.0,134.1,670,3.581015808,4.261834449,0,1,0,0,0,0,0
1865,18,2,10.16,0,0,2.0,0.3,32.0,4.0,1560.0,134.1,708,3.640214282,4.228438297,0,1,0,0,0,0,0
1866,18,2,12.7,0,0,5.0,5.0,32.0,4.0,1905.0,146.0,683,3.808438689,4.381026134,1,0,0,0,0,0,0
1867,18,2,12.7,0,0,5.0,5.0,32.0,4.0,1905.0,146.0,1089,3.930059368,4.382151627,1,0,0,0,0,0,0
1868,19,0,15.29,1,0,13.0,12.0,64.0,4.0,3000.0,176.0,390,4.71124045,5.697663794,0,0,0,0,0,1,0
1869,19,0,15.29,1,0,13.0,8.0,64.0,4.0,3000.0,172.0,368,4.705829669,5.522380495,0,0,0,0,0,1,0
1870,19,0,15.29,1,0,12.0,8.0,64.0,4.0,5000.0,193.0,280,4.670021158,5.346535939,0,0,0,0,0,1,0
1871,19,0,12.88,1,0,13.0,8.0,32.0,4.0,3000.0,149.0,496,4.267316996,5.010635294,0,0,0,0,0,1,0
1872,19,0,12.93,1,0,12.0,8.0,64.0,4.0,3000.0,162.0,447,4.49110523,5.389619525,0,0,0,0,1,0,0
1873,19,0,15.29,1,0,12.0,12.0,64.0,4.0,5000.0,205.0,373,4.673296015,5.593595516,0,0,0,0,1,0,0
1874,19,0,15.27,1,0,12.0,8.0,128.0,4.0,3000.0,156.0,706,4.430578675,5.990313885,0,0,0,0,1,0,0
1875,19,0,14.83,1,0,8.0,5.0,16.0,4.0,3100.0,168.5,660,3.95623126,4.698296164,0,0,0,0,1,0,0
1876,19,0,12.75,1,0,8.0,5.0,16.0,4.0,2800.0,150.0,598,4.161068194,4.400357591,0,0,0,0,1,0,0
1877,19,0,15.24,1,0,12.0,5.0,32.0,4.0,5000.0,196.6,634,4.337552145,5.075861079,0,0,0,0,1,0,0
1878,19,0,12.88,1,0,13.0,5.0,16.0,4.0,4000.0,174.0,426,4.369068034,5.010635294,0,0,0,0,1,0,0
1879,19,0,12.88,1,0,13.0,5.0,32.0,4.0,4000.0,175.0,533,4.297421451,5.015291106,0,0,0,0,1,0,0
1880,19,0,15.29,1,0,12.0,12.0,64.0,4.0,3000.0,170.0,438,5.042650624,5.763277046,0,0,0,0,1,0,0
1881,19,0,12.93,1,0,12.0,8.0,64.0,4.0,3200.0,167.0,567,4.464988155,5.563447035,0,0,0,0,1,0,0
1882,19,0,12.88,1,0,12.0,8.0,64.0,4.0,3000.0,167.0,561,4.492673155,5.198054945,0,0,0,0,1,0,0
1883,19,0,12.75,1,0,12.0,16.0,64.0,4.0,3000.0,163.0,564,4.849527134,5.302857047,0,0,0,1,0,0,0
1884,19,0,12.83,1,0,13.0,8.0,64.0,4.0,3000.0,168.0,821,4.657857508,5.073109185,0,0,0,1,0,0,0
1885,19,0,12.75,1,0,16.0,5.0,32.0,4.0,3000.0,157.0,573,4.278470047,5.002334269,0,0,0,1,0,0,0
