,job_title,salary_in_usd,employee_residence,company_location,experience_level_EX,experience_level_MI,experience_level_SE,employment_type_FL,employment_type_FT,employment_type_PT,company_size_M,company_size_S,work_year_2021,work_year_2022,remote_ratio_50,remote_ratio_100
882,Analytics Engineer,175000,US,US,1,0,0,0,1,0,1,0,0,1,0,1
883,Analytics Engineer,135000,US,US,1,0,0,0,1,0,1,0,0,1,0,1
884,Data Engineer,209100,US,US,0,0,1,0,1,0,0,0,0,1,0,1
885,Data Engineer,154600,US,US,0,0,1,0,1,0,0,0,0,1,0,1
886,Data Engineer,180000,US,US,0,0,1,0,1,0,1,0,0,1,0,1
887,Data Engineer,160000,US,US,0,0,1,0,1,0,1,0,0,1,0,1
888,Data Scientist,205300,US,US,0,0,1,0,1,0,0,0,0,1,0,0
889,Data Scientist,140400,US,US,0,0,1,0,1,0,0,0,0,1,0,0
890,Data Scientist,176000,US,US,0,0,1,0,1,0,1,0,0,1,0,1
891,Data Scientist,144000,US,US,0,0,1,0,1,0,1,0,0,1,0,1
892,Data Engineer,200100,US,US,0,0,1,0,1,0,1,0,0,1,0,1
893,Data Engineer,160000,US,US,0,0,1,0,1,0,1,0,0,1,0,1
894,Data Engineer,70500,US,US,0,0,1,0,1,0,1,0,0,1,0,0
895,Data Engineer,54000,US,US,0,0,1,0,1,0,1,0,0,1,0,0
896,Data Scientist,205300,US,US,0,0,1,0,1,0,1,0,0,1,0,0
897,Data Scientist,140400,US,US,0,0,1,0,1,0,1,0,0,1,0,0
898,Analytics Engineer,205300,US,US,0,0,1,0,1,0,1,0,0,1,0,0
899,Analytics Engineer,184700,US,US,0,0,1,0,1,0,1,0,0,1,0,0
900,Data Engineer,175100,US,US,0,0,1,0,1,0,1,0,0,1,0,1
901,Data Engineer,140250,US,US,0,0,1,0,1,0,1,0,0,1,0,1
902,Data Analyst,116150,US,US,0,0,1,0,1,0,1,0,0,1,0,1
903,Data Analyst,99050,US,US,0,0,1,0,1,0,1,0,0,1,0,1
904,Data Engineer,145000,US,US,0,0,1,0,1,0,1,0,0,1,0,1
905,Data Engineer,130000,US,US,0,0,1,0,1,0,1,0,0,1,0,1
906,Data Analyst,112900,US,US,0,0,1,0,1,0,1,0,0,1,0,1
907,Data Analyst,90320,US,US,0,0,1,0,1,0,1,0,0,1,0,1
910,Machine Learning Engineer,214000,US,US,0,0,1,0,1,0,1,0,0,1,0,1
911,Machine Learning Engineer,192600,US,US,0,0,1,0,1,0,1,0,0,1,0,1
912,Data Architect,266400,US,US,0,0,1,0,1,0,1,0,0,1,0,1
913,Data Architect,213120,US,US,0,0,1,0,1,0,1,0,0,1,0,1
914,Data Engineer,155000,US,US,0,0,1,0,1,0,1,0,0,1,0,1
915,Data Engineer,115000,US,US,0,0,1,0,1,0,1,0,0,1,0,1
916,Data Scientist,141300,US,US,0,1,0,0,1,0,1,0,0,1,0,0
917,Data Scientist,102100,US,US,0,1,0,0,1,0,1,0,0,1,0,0
918,Data Analyst,115934,US,US,0,0,1,0,1,0,1,0,0,1,0,1
919,Data Analyst,81666,US,US,0,0,1,0,1,0,1,0,0,1,0,1
920,Data Engineer,206699,US,US,0,1,0,0,1,0,1,0,0,1,0,0
921,Data Engineer,99100,US,US,0,1,0,0,1,0,1,0,0,1,0,0
922,Data Engineer,130000,US,US,0,0,1,0,1,0,1,0,0,1,0,1
923,Data Engineer,110500,US,US,0,0,1,0,1,0,1,0,0,1,0,1
926,Data Analyst,80000,US,US,0,0,1,0,1,0,1,0,0,1,0,1
927,Data Analyst,60000,US,US,0,0,1,0,1,0,1,0,0,1,0,1
928,Data Architect,192564,US,US,0,0,1,0,1,0,1,0,0,1,0,1
929,Data Architect,144854,US,US,0,0,1,0,1,0,1,0,0,1,0,1
930,Data Scientist,230000,US,US,0,0,1,0,1,0,1,0,0,1,0,1
931,Data Scientist,150000,US,US,0,0,1,0,1,0,1,0,0,1,0,1
932,Data Analytics Manager,150260,US,US,0,0,1,0,1,0,1,0,0,1,0,1
933,Data Analytics Manager,109280,US,US,0,0,1,0,1,0,1,0,0,1,0,1
934,Data Analyst,170000,US,US,0,0,1,0,1,0,1,0,0,1,0,1
935,Data Analyst,150000,US,US,0,0,1,0,1,0,1,0,0,1,0,1
936,Data Scientist,160000,US,US,0,1,0,0,1,0,1,0,0,1,0,1
937,Data Scientist,130000,US,US,0,1,0,0,1,0,1,0,0,1,0,1
940,Data Engineer,154000,US,US,0,0,1,0,1,0,1,0,0,1,0,1
941,Data Engineer,126000,US,US,0,0,1,0,1,0,1,0,0,1,0,1
942,Data Analyst,129000,US,US,0,0,1,0,1,0,1,0,0,1,0,0
943,Data Analyst,99000,US,US,0,0,1,0,1,0,1,0,0,1,0,0
944,Data Scientist,210000,US,US,0,0,1,0,1,0,1,0,0,1,0,1
945,Data Scientist,140000,US,US,0,0,1,0,1,0,1,0,0,1,0,1
946,Data Scientist,210000,US,US,0,0,1,0,1,0,1,0,0,1,0,1
947,Data Scientist,140000,US,US,0,0,1,0,1,0,1,0,0,1,0,1
948,Data Scientist,210000,US,US,0,0,1,0,1,0,1,0,0,1,0,1
949,Data Scientist,140000,US,US,0,0,1,0,1,0,1,0,0,1,0,1
950,Data Analyst,100000,US,US,0,0,1,0,1,0,1,0,0,1,0,1
951,Data Analyst,69000,US,US,0,0,1,0,1,0,1,0,0,1,0,1
952,Data Scientist,210000,US,US,0,0,1,0,1,0,1,0,0,1,0,1
953,Data Scientist,140000,US,US,0,0,1,0,1,0,1,0,0,1,0,1
954,Data Analyst,150075,US,US,0,0,1,0,1,0,1,0,0,1,0,1
955,Data Analyst,110925,US,US,0,0,1,0,1,0,1,0,0,1,0,1
956,Data Engineer,100000,US,US,0,0,1,0,1,0,1,0,0,1,0,1
957,Data Engineer,25000,US,US,0,0,1,0,1,0,1,0,0,1,0,1
958,Data Analyst,126500,US,US,0,0,1,0,1,0,1,0,0,1,0,1
959,Data Analyst,106260,US,US,0,0,1,0,1,0,1,0,0,1,0,1
960,Data Engineer,220110,US,US,0,0,1,0,1,0,1,0,0,1,0,1
961,Data Engineer,160080,US,US,0,0,1,0,1,0,1,0,0,1,0,1
962,Data Analyst,105000,US,US,0,0,1,0,1,0,1,0,0,1,0,1
963,Data Analyst,100000,US,US,0,0,1,0,1,0,1,0,0,1,0,1
964,Data Analyst,170000,US,US,0,0,1,0,1,0,1,0,0,1,0,1
965,Data Analyst,135000,US,US,0,0,1,0,1,0,1,0,0,1,0,1
966,Data Scientist,230000,US,US,0,0,1,0,1,0,1,0,0,1,0,1
967,Data Scientist,140000,US,US,0,0,1,0,1,0,1,0,0,1,0,1
968,Data Analyst,135000,US,US,0,1,0,0,1,0,1,0,0,1,0,1
969,Data Analyst,50000,US,US,0,1,0,0,1,0,1,0,0,1,0,1
970,Data Scientist,220000,US,US,0,0,1,0,1,0,1,0,0,1,0,1
971,Data Scientist,140000,US,US,0,0,1,0,1,0,1,0,0,1,0,1
974,Machine Learning Engineer,220000,US,US,0,0,1,0,1,0,1,0,0,1,0,1
975,Machine Learning Engineer,120000,US,US,0,0,1,0,1,0,1,0,0,1,0,1
976,Data Scientist,200000,US,US,0,1,0,0,1,0,1,0,0,1,0,1
977,Data Scientist,120000,US,US,0,1,0,0,1,0,1,0,0,1,0,1
981,Data Engineer,216000,US,US,1,0,0,0,1,0,1,0,0,1,0,1
982,Data Engineer,210000,US,US,0,0,1,0,1,0,1,0,0,1,0,1
983,Data Engineer,100000,US,US,0,0,1,0,1,0,1,0,0,1,0,1
984,Data Scientist,185100,US,US,0,0,1,0,1,0,1,0,0,1,0,1
985,Data Scientist,104890,US,US,0,0,1,0,1,0,1,0,0,1,0,1
986,Data Engineer,105000,US,US,0,0,1,0,1,0,1,0,0,1,0,1
987,Data Engineer,80000,US,US,0,0,1,0,1,0,1,0,0,1,0,1
991,Machine Learning Engineer,120000,US,US,0,1,0,0,1,0,0,1,0,1,0,1
992,NLP Engineer,35988,US,US,0,1,0,0,1,0,0,0,0,1,1,0
999,Applied Data Scientist,157000,US,US,0,1,0,0,1,0,0,0,0,1,0,1
1001,Data Engineer,65000,US,US,0,0,0,0,1,0,0,1,0,1,0,1
1003,Data Scientist,109000,US,US,0,1,0,0,1,0,0,0,1,0,1,0
1010,Data Scientist,78000,US,US,0,1,0,0,1,0,1,0,0,1,0,1
1011,Data Engineer,135000,US,US,0,0,1,0,1,0,1,0,0,1,0,1
1012,Data Engineer,115000,US,US,0,0,1,0,1,0,1,0,0,1,0,1
1020,Data Scientist,165000,US,US,0,0,1,0,1,0,1,0,0,1,0,1
1021,Machine Learning Scientist,153000,US,US,0,1,0,0,1,0,1,0,0,1,1,0
1031,Data Science Manager,152500,US,US,0,0,1,0,1,0,1,0,0,1,0,1
1032,Research Scientist,120000,US,US,0,0,0,0,1,0,0,0,0,1,0,1
1033,Data Scientist,135000,US,US,0,1,0,0,1,0,0,0,0,1,0,1
1035,Data Engineering Manager,150000,US,US,0,0,1,0,1,0,0,0,1,0,0,0
1036,Data Science Manager,240000,US,US,0,0,1,0,1,0,0,0,1,0,0,0
1037,Data Analyst,135000,US,US,0,1,0,0,1,0,0,0,1,0,0,1
1038,Data Scientist,80000,US,US,0,0,0,0,1,0,1,0,1,0,0,1
1041,Applied Data Scientist,177000,US,US,0,0,1,0,1,0,0,0,0,1,0,1
1045,Principal Data Scientist,220000,US,US,0,0,1,0,1,0,0,0,1,0,0,0
1049,Data Analyst,90000,US,US,0,1,0,0,1,0,1,0,1,0,0,1
1051,Data Scientist,100000,US,US,0,0,0,0,1,0,0,1,1,0,0,0
1053,Research Scientist,144000,US,US,0,0,1,0,1,0,0,0,0,1,1,0
1057,Financial Data Analyst,100000,US,US,0,0,0,0,1,0,0,0,0,1,1,0
1058,Data Scientist,82500,US,US,0,1,0,0,1,0,0,1,1,0,0,1
1061,Data Engineer,120000,US,US,0,0,0,0,1,0,1,0,0,1,0,1
1064,Computer Vision Engineer,125000,US,US,0,0,0,0,1,0,1,0,0,1,0,0
1066,Machine Learning Scientist,120000,US,US,0,0,1,0,1,0,0,1,1,0,1,0
1070,Data Analyst,50000,US,US,0,0,0,0,1,0,1,0,1,0,0,1
1071,Principal Data Engineer,200000,US,US,0,0,1,0,1,0,1,0,1,0,0,1
1073,Data Engineer,200000,US,US,0,1,0,0,1,0,0,0,1,0,0,1
1075,Data Engineer,100000,US,US,0,1,0,0,1,0,0,0,1,0,0,1
1080,Data Architect,170000,US,US,0,1,0,0,1,0,0,0,1,0,0,1
1081,Data Architect,150000,US,US,0,1,0,0,1,0,0,0,1,0,0,1
1082,BI Data Analyst,55000,US,US,0,0,0,0,1,0,0,1,1,0,1,0
1083,Director of Data Science,250000,US,US,1,0,0,0,1,0,0,0,1,0,0,0
1084,Data Engineer,80000,US,US,0,0,0,0,1,0,0,0,1,0,0,1
1085,Big Data Engineer,70000,US,US,0,0,0,0,1,0,0,0,0,0,0,1
1091,Machine Learning Engineer,125000,US,US,0,0,0,0,1,0,0,1,1,0,0,1
1092,Data Analytics Manager,120000,US,US,0,0,1,0,1,0,1,0,1,0,0,1
1097,Data Science Manager,144000,US,US,0,0,1,0,1,0,0,0,1,0,0,1
1100,Data Scientist,150000,US,US,0,1,0,0,1,0,1,0,1,0,0,1
1101,Data Science Consultant,103000,US,US,0,1,0,0,1,0,0,0,0,0,0,1
1102,Data Engineering Manager,153000,US,US,0,0,1,0,1,0,0,0,1,0,0,1
1103,Data Engineer,90000,US,US,0,1,0,0,1,0,0,0,1,0,0,1
1104,Data Analyst,90000,US,US,0,0,0,0,1,0,0,1,1,0,0,1
1105,Data Analyst,60000,US,US,0,0,0,0,1,0,0,1,1,0,0,1
1109,ML Engineer,270000,US,US,0,1,0,0,0,0,0,0,1,0,0,1
1114,Data Analytics Engineer,110000,US,US,0,1,0,0,1,0,0,0,1,0,0,1
1116,Machine Learning Engineer,250000,US,US,0,0,0,0,1,0,0,0,0,0,1,0
1120,Machine Learning Engineer,138000,US,US,0,0,0,0,1,0,0,1,0,0,0,1
1121,Data Engineer,140000,US,US,0,1,0,0,1,0,0,0,1,0,0,1
1123,Lead Data Analyst,170000,US,US,0,0,1,0,1,0,0,0,1,0,0,1
1124,Data Analyst,80000,US,US,0,0,0,0,1,0,1,0,1,0,0,1
1126,BI Data Analyst,100000,US,US,0,1,0,0,1,0,1,0,1,0,0,1
1128,Head of Data,235000,US,US,1,0,0,0,1,0,0,0,1,0,0,1
1131,Machine Learning Scientist,225000,US,US,0,0,0,0,1,0,0,0,1,0,0,1
1139,Data Engineer,150000,US,US,0,0,1,0,1,0,1,0,1,0,0,1
1140,Data Engineer,115000,US,US,0,0,1,0,1,0,0,1,1,0,0,1
1143,Data Engineer,106000,US,US,0,1,0,0,1,0,0,0,0,0,0,1
1146,Data Engineer,150000,US,US,0,0,1,0,1,0,0,0,1,0,0,1
1149,Computer Vision Software Engineer,70000,US,US,0,0,0,0,1,0,1,0,1,0,0,1
1154,Lead Data Engineer,276000,US,US,0,0,1,0,1,0,0,0,1,0,0,0
1155,Data Engineer,188000,US,US,0,0,1,0,1,0,0,0,0,0,0,1
1157,Data Scientist,105000,US,US,0,1,0,0,1,0,0,0,0,0,0,1
1158,Data Engineer,200000,US,US,0,1,0,0,1,0,0,0,1,0,0,1
1159,Data Engineering Manager,174000,US,US,0,0,1,0,1,0,0,0,1,0,0,1
1160,Data Analyst,93000,US,US,0,1,0,0,1,0,0,0,1,0,0,1
1163,Data Scientist,90000,US,US,0,0,0,0,1,0,0,1,1,0,0,1
1167,Principal Data Analyst,170000,US,US,0,0,1,0,1,0,1,0,1,0,0,1
1172,Data Analyst,91000,US,US,0,0,0,0,1,0,0,0,0,0,0,1
1174,Data Scientist,165000,US,US,0,0,1,0,1,0,0,0,1,0,0,1
1175,Data Analyst,80000,US,US,0,1,0,0,1,0,0,0,1,0,0,1
1182,Head of Data Science,110000,US,US,0,1,0,0,1,0,0,1,1,0,0,0
1183,Data Architect,180000,US,US,0,1,0,0,1,0,0,0,1,0,0,1
1184,Data Analyst,200000,US,US,0,0,1,0,1,0,0,0,1,0,0,1
1186,Director of Data Engineering,200000,US,US,0,0,1,0,1,0,0,0,1,0,0,1
1187,ML Engineer,256000,US,US,0,0,1,0,1,0,0,1,1,0,0,1
1188,Data Engineer,110000,US,US,0,1,0,0,1,0,0,0,1,0,0,1
1190,Data Engineer,72500,US,US,0,0,0,0,1,0,0,0,1,0,0,1
1191,Machine Learning Engineer,185000,US,US,0,0,1,0,1,0,0,0,1,0,1,0
1194,Data Engineer,112000,US,US,0,1,0,0,1,0,0,0,1,0,0,1
1195,Machine Learning Engineer,150000,US,US,0,0,1,0,1,0,0,0,0,0,1,0
1198,Data Scientist,58000,US,US,0,0,0,0,1,0,0,0,1,0,1,0
1199,Data Scientist,100000,US,US,0,0,0,0,1,0,1,0,1,0,0,1
1203,Staff Data Scientist,105000,US,US,0,0,1,0,0,0,1,0,1,0,0,1
1204,Data Analyst,72000,US,US,0,0,0,0,1,0,0,0,0,0,0,1
1207,Data Engineer,111775,US,US,0,1,0,0,1,0,1,0,1,0,0,0
1208,Data Engineer,93150,US,US,0,1,0,0,1,0,1,0,1,0,0,0
1214,Lead Data Scientist,190000,US,US,0,0,1,0,1,0,0,1,0,0,0,1
1219,Data Scientist,135000,US,US,0,0,1,0,1,0,0,0,1,0,0,0
1224,Data Scientist,147000,US,US,0,1,0,0,1,0,0,0,1,0,1,0
1226,Data Science Manager,174000,US,US,0,0,1,0,1,0,0,0,1,0,0,1
1227,Business Data Analyst,135000,US,US,0,1,0,0,1,0,0,0,0,0,0,1
1236,Lead Data Analyst,87000,US,US,0,1,0,0,1,0,0,0,0,0,0,1
1241,Machine Learning Engineer,81000,US,US,0,0,0,0,1,0,0,1,1,0,1,0
1244,Data Science Consultant,90000,US,US,0,0,0,0,1,0,0,1,1,0,0,1
1246,Machine Learning Infrastructure Engineer,195000,US,US,0,0,1,0,1,0,1,0,1,0,0,1
1248,Data Analyst,85000,US,US,0,1,0,0,1,0,0,0,0,0,0,1
1266,BI Data Analyst,98000,US,US,0,1,0,0,1,0,1,0,0,0,0,0
1270,Data Analytics Manager,120000,US,US,0,0,1,0,1,0,0,0,1,0,0,0
1273,Machine Learning Engineer,200000,US,US,0,0,1,0,1,0,0,0,1,0,0,1
1275,Data Scientist,160000,US,US,0,1,0,0,1,0,0,0,1,0,0,1
1280,Data Engineer,165000,US,US,0,0,1,0,1,0,1,0,1,0,0,0
1283,Principal Data Engineer,185000,US,US,0,0,1,0,1,0,0,0,1,0,0,1
1287,Data Engineer,110000,US,US,0,1,0,0,1,0,0,0,0,0,0,1
1288,Data Analytics Manager,140000,US,US,0,0,1,0,1,0,0,0,1,0,0,1
1289,Data Scientist,120000,US,US,0,0,1,0,1,0,0,0,0,0,1,0
1298,Data Scientist,130000,US,US,0,1,0,0,1,0,0,0,1,0,1,0
1309,Data Scientist,115000,US,US,0,1,0,0,1,0,0,0,1,0,1,0
1310,Principal Data Scientist,235000,US,US,0,0,1,0,1,0,0,0,1,0,0,1
1313,Data Analyst,75000,US,US,0,1,0,0,1,0,0,0,1,0,0,0
1314,Data Analyst,62000,US,US,0,1,0,0,1,0,0,0,1,0,0,0
1315,Data Scientist,73000,US,US,0,1,0,0,1,0,0,0,1,0,0,0
1317,Data Science Manager,190200,US,US,0,0,1,0,1,0,1,0,0,0,0,1
1318,Data Scientist,118000,US,US,0,1,0,0,1,0,1,0,0,0,0,1
1319,Data Scientist,138350,US,US,0,1,0,0,1,0,1,0,0,0,0,1
1326,Data Specialist,165000,US,US,0,0,1,0,1,0,0,0,1,0,0,1
1328,Principal Data Scientist,151000,US,US,0,1,0,0,1,0,0,0,1,0,0,1
1329,Data Scientist,105000,US,US,0,0,0,0,1,0,0,1,0,0,0,1
1330,Business Data Analyst,100000,US,US,0,0,0,0,0,0,0,0,0,0,0,1
